1998, 0, 512
2000, 0, 512
2002, 0, 512
2003, 0, 512
2006, 0, 512
2008, 0, 512
2010, 0, 512
2012, 0, 512
2013, 0, 512
2015, 0, 512
2017, 0, 512
2019, 0, 512
2020, 0, 512
2022, 0, 512
2024, 0, 512
2026, 0, 512
2028, 0, 512
2029, 0, 512
2031, 0, 512
2033, 0, 512
2035, 0, 512
2036, 0, 512
2038, 0, 512
2040, 0, 512
2044, 0, 512
2046, 0, 512
2049, 0, 512
2051, 0, 512
2053, 0, 512
2054, 0, 512
2056, 0, 512
2058, 0, 512
2060, 0, 512
2061, 0, 512
2063, 0, 512
2065, 0, 512
2067, 0, 512
2069, 0, 512
2070, 0, 512
2072, 0, 512
2074, 0, 512
2076, 0, 512
2077, 0, 512
2079, 0, 512
2081, 0, 512
2083, 0, 512
2085, 0, 512
2086, 0, 512
2088, 0, 512
2091, 0, 512
2093, 0, 512
2094, 0, 512
2096, 0, 512
2098, 0, 512
2100, 0, 512
2102, 0, 512
2103, 0, 512
2105, 0, 512
2107, 0, 512
2109, 0, 512
2110, 0, 512
2115, 0, 512
2117, 0, 512
2118, 0, 512
2120, 0, 512
2122, 0, 512
2124, 0, 512
2125, 0, 512
2127, 0, 512
2129, 0, 512
2131, 0, 512
2134, 0, 512
2135, 0, 512
2137, 0, 512
2139, 0, 512
2141, 0, 512
2142, 0, 512
2144, 0, 512
2146, 0, 512
2148, 0, 512
2150, 0, 512
2151, 0, 512
2153, 0, 512
2155, 0, 512
2157, 0, 512
2158, 0, 512
2160, 0, 512
2162, 0, 512
2164, 0, 512
2166, 0, 512
2167, 0, 512
2169, 0, 512
2171, 0, 512
2173, 0, 512
2174, 0, 512
2177, 0, 512
2179, 0, 512
2183, 0, 512
2185, 0, 512
2187, 0, 512
2189, 0, 512
2191, 0, 512
2192, 0, 512
2194, 0, 512
2196, 0, 512
2198, 0, 512
2199, 0, 512
2201, 0, 512
2203, 0, 512
2205, 0, 512
2207, 0, 512
2208, 0, 512
2210, 0, 512
2212, 0, 512
2214, 0, 512
2215, 0, 512
2217, 0, 512
2220, 0, 512
2222, 0, 512
2224, 0, 512
2225, 0, 512
2227, 0, 512
2229, 0, 512
2231, 0, 512
2232, 0, 512
2234, 0, 512
2236, 0, 512
2238, 0, 512
2240, 0, 512
2241, 0, 512
2243, 0, 512
2245, 0, 512
2247, 0, 512
2248, 0, 512
2253, 0, 512
2255, 0, 512
2256, 0, 512
2258, 0, 512
2260, 0, 512
2263, 0, 512
2265, 0, 512
2266, 0, 512
2268, 0, 512
2270, 0, 512
2272, 0, 512
2273, 0, 512
2275, 0, 512
2277, 0, 512
2279, 0, 512
2281, 0, 512
2282, 0, 512
2284, 0, 512
2286, 0, 512
2288, 0, 512
2289, 0, 512
2291, 0, 512
2293, 0, 512
2295, 0, 512
2297, 0, 512
2298, 0, 512
2300, 0, 512
2302, 0, 512
2305, 0, 512
2306, 0, 512
2308, 0, 512
2310, 0, 512
2312, 0, 512
2314, 0, 512
2315, 0, 512
2317, 0, 512
2322, 0, 512
2323, 0, 512
2325, 0, 512
2327, 0, 512
2329, 0, 512
2330, 0, 512
2332, 0, 512
2334, 0, 512
2336, 0, 512
2338, 0, 512
2339, 0, 512
2341, 0, 512
2343, 0, 512
2345, 0, 512
2347, 0, 512
2349, 0, 512
2351, 0, 512
2353, 0, 512
2355, 0, 512
2356, 0, 512
2358, 0, 512
2360, 0, 512
2362, 0, 512
2363, 0, 512
2365, 0, 512
2367, 0, 512
2369, 0, 512
2371, 0, 512
2372, 0, 512
2374, 0, 512
2376, 0, 512
2378, 0, 512
2379, 0, 512
2381, 0, 512
2383, 0, 512
2385, 0, 512
2387, 0, 512
2392, 0, 512
2394, 0, 512
2396, 0, 512
2397, 0, 512
2399, 0, 512
2401, 0, 512
2403, 0, 512
2404, 0, 512
2406, 0, 512
2408, 0, 512
2410, 0, 512
2412, 0, 512
2413, 0, 512
2415, 0, 512
2417, 0, 512
2419, 0, 512
2420, 0, 512
2422, 0, 512
2424, 0, 512
2426, 0, 512
2428, 0, 512
2429, 0, 512
2432, 0, 512
2434, 0, 512
2436, 0, 512
2437, 0, 512
2439, 0, 512
2441, 0, 512
2443, 0, 512
2445, 0, 512
2446, 0, 512
2448, 0, 512
2450, 0, 512
2452, 0, 512
2453, 0, 512
2455, 0, 512
2457, 0, 512
2461, 0, 512
2463, 0, 512
2465, 0, 512
2467, 0, 512
2469, 0, 512
2470, 0, 512
2472, 0, 512
2475, 0, 512
2477, 0, 512
2478, 0, 512
2480, 0, 512
2482, 0, 512
2484, 0, 512
2486, 0, 512
2487, 0, 512
2489, 0, 512
2491, 0, 512
2493, 0, 512
2494, 0, 512
2496, 0, 512
2498, 0, 512
2500, 0, 512
2502, 0, 512
2503, 0, 512
2505, 0, 512
2507, 0, 512
2509, 0, 512
2510, 0, 512
2512, 0, 512
2514, 0, 512
2516, 0, 512
2519, 0, 512
2520, 0, 512
2522, 0, 512
2524, 0, 512
2526, 0, 512
2530, 0, 512
2532, 0, 512
2534, 0, 512
2535, 0, 512
2537, 0, 512
2539, 0, 512
2541, 0, 512
2543, 0, 512
2544, 0, 512
2546, 0, 512
2548, 0, 512
2550, 0, 512
2551, 0, 512
2553, 0, 512
2555, 0, 512
2557, 0, 512
2560, 0, 512
2561, 0, 512
2563, 0, 512
2565, 0, 512
2567, 0, 512
2568, 0, 512
2570, 0, 512
2572, 0, 512
2574, 0, 512
2575, 0, 512
2577, 0, 512
2579, 0, 512
2581, 0, 512
2583, 0, 512
2584, 0, 512
2586, 0, 512
2588, 0, 512
2590, 0, 512
